Position,Expression
3.83125,0.015748
3.8375,0.0472441
3.84375,0.0629921
3.84896,0.0708661
3.85521,0.0944882
3.86042,0.102362
3.86667,0.11811
3.87188,0.125984
3.87812,0.133858
3.88437,0.149606
3.88958,0.15748
3.89583,0.165354
3.90104,0.173228
3.90729,0.181102
3.91354,0.188976
3.925,0.19685
3.93021,0.204724
3.93646,0.212598
3.94167,0.220472
3.95417,0.228346
3.95938,0.23622
3.97708,0.244094
3.98854,0.251969
4.01146,0.259843
4.01771,0.251969
4.02292,0.259843
4.02917,0.267717
4.08125,0.275591
4.0875,0.267717
4.09271,0.275591
4.11562,0.283465
4.1625,0.275591
4.18646,0.267717
4.19167,0.275591
4.19792,0.267717
4.23229,0.251969
4.26771,0.23622
4.29583,0.228346
4.30208,0.220472
4.325,0.212598
4.33125,0.220472
4.34271,0.204724
4.50521,0.212598
4.51146,0.204724
4.51667,0.212598
4.52813,0.220472
4.53437,0.212598
4.53958,0.204724
4.54583,0.220472
4.69062,0.228346
4.69688,0.220472
4.70208,0.228346
4.71979,0.23622
4.72604,0.220472
4.73125,0.228346
4.7375,0.220472
4.74896,0.228346
4.75521,0.220472
4.81875,0.212598
4.825,0.220472
5.05625,0.228346
5.0625,0.220472
5.21875,0.212598
5.225,0.220472
5.24271,0.204724
5.24792,0.212598
5.25417,0.204724
5.27187,0.212598
5.27708,0.204724
5.28854,0.212598
5.3,0.204724
5.3125,0.212598
5.32396,0.204724
5.35313,0.212598
5.35833,0.220472
5.475,0.228346
5.48021,0.220472
5.48646,0.23622
5.49167,0.220472
5.49792,0.228346
5.50938,0.23622
5.53229,0.228346
5.53854,0.23622
5.60833,0.244094
5.61354,0.23622
5.6375,0.244094
5.64271,0.23622
5.64896,0.244094
5.66042,0.23622
5.66563,0.251969
5.78854,0.259843
5.79375,0.251969
5.80521,0.259843
5.81146,0.251969
5.82292,0.259843
5.82917,0.267717
5.84063,0.259843
5.84583,0.267717
5.85208,0.251969
5.86354,0.259843
5.875,0.251969
6.06667,0.244094
6.07292,0.251969
6.08958,0.23622
6.09583,0.251969
6.10104,0.244094
6.10729,0.23622
6.11354,0.251969
6.15937,0.259843
6.17083,0.251969
6.17708,0.259843
6.18229,0.267717
6.18854,0.259843
6.19479,0.267717
6.2,0.259843
6.20625,0.267717
6.29896,0.275591
6.31042,0.283465
6.3625,0.291339
6.38021,0.299213
6.39167,0.291339
6.39792,0.299213
6.45625,0.307087
6.47917,0.314961
6.49583,0.322835
6.50208,0.330709
6.525,0.338583
6.53646,0.346457
6.60104,0.362205
6.62396,0.354331
6.63021,0.362205
6.67083,0.370079
6.71146,0.377953
6.82708,0.385827
6.83333,0.377953
6.84479,0.385827
6.85625,0.377953
6.86146,0.393701
6.86771,0.385827
6.87396,0.377953
6.87917,0.385827
6.88542,0.393701
6.95521,0.401575
6.96042,0.409449
7.01875,0.417323
7.03021,0.425197
7.06562,0.433071
7.07708,0.440945
7.10625,0.464567
7.11771,0.472441
7.14062,0.480315
7.14687,0.488189
7.18125,0.503937
7.20521,0.511811
7.21042,0.519685
7.23958,0.527559
7.25104,0.535433
7.27396,0.543307
7.28542,0.551181
7.35521,0.559055
7.36146,0.566929
7.40208,0.574803
7.40729,0.582677
7.44792,0.590551
7.45417,0.582677
7.46042,0.590551
7.46563,0.598425
7.52917,0.606299
7.54063,0.598425
7.54688,0.606299
7.56458,0.614173
7.61146,0.622047
7.61667,0.629921
7.63438,0.637795
7.64583,0.645669
7.66875,0.661417
7.675,0.653543
7.68021,0.661417
7.68646,0.669291
7.69792,0.677165
7.71563,0.685039
7.72083,0.692913
7.73229,0.700787
7.74479,0.708661
7.75,0.724409
7.76146,0.740157
7.77292,0.748031
7.77917,0.76378
7.79063,0.771654
7.79688,0.779528
7.80208,0.795276
7.80833,0.80315
7.81354,0.811024
7.81979,0.818898
7.82604,0.826772
7.83125,0.84252
7.8375,0.850394
7.84271,0.866142
7.84896,0.874016
7.85521,0.889764
7.86042,0.905512
7.86667,0.92126
7.87188,0.937008
7.87812,0.968504
7.88333,0.984252
7.88958,1
8.14479,0.401575
8.15104,0
