Position,Expression
3.91875,0.015748
3.92396,0.165354
3.93021,0.212598
3.93542,0.228346
3.94167,0.244094
3.95312,0.259843
3.95833,0.267717
3.96458,0.275591
3.97083,0.283465
3.97604,0.291339
3.9875,0.299213
3.99375,0.307087
3.99896,0.314961
4.01667,0.322835
4.02292,0.330709
4.08125,0.322835
4.08646,0.314961
4.13854,0.307087
4.14479,0.299213
4.19062,0.291339
4.19688,0.283465
4.20312,0.291339
4.20833,0.283465
4.22604,0.275591
4.2375,0.267717
4.26042,0.251969
4.28437,0.244094
4.29583,0.23622
4.31875,0.220472
4.34792,0.212598
4.35313,0.204724
4.38229,0.19685
4.4,0.188976
4.45208,0.181102
4.45833,0.188976
4.46354,0.181102
4.475,0.173228
4.53333,0.165354
4.54479,0.15748
4.55104,0.173228
4.55729,0.165354
4.57396,0.173228
4.67917,0.181102
4.69583,0.188976
4.74271,0.19685
4.75938,0.204724
4.80625,0.212598
4.82396,0.220472
4.89896,0.228346
4.91042,0.23622
5.05,0.244094
5.06771,0.251969
5.07292,0.244094
5.07917,0.251969
5.11979,0.259843
5.12604,0.267717
5.13125,0.259843
5.1375,0.267717
5.20729,0.275591
5.2125,0.267717
5.21875,0.283465
5.23021,0.275591
5.23646,0.283465
5.36979,0.291339
5.375,0.283465
5.38646,0.291339
5.39896,0.283465
5.41563,0.291339
5.42188,0.283465
5.43333,0.291339
5.45625,0.299213
5.4625,0.291339
5.46771,0.299213
5.59583,0.307087
5.60729,0.299213
5.63021,0.307087
5.64271,0.314961
5.73542,0.322835
5.74062,0.314961
5.74688,0.330709
5.80521,0.338583
5.81042,0.330709
5.82188,0.338583
5.82917,0.346457
5.89792,0.354331
5.90417,0.346457
5.90937,0.354331
5.92708,0.362205
5.98438,0.377953
6.12396,0.385827
6.13542,0.377953
6.14167,0.393701
6.23438,0.401575
6.24583,0.409449
6.29792,0.417323
6.31562,0.409449
6.32188,0.417323
6.32708,0.425197
6.35625,0.417323
6.3625,0.425197
6.41979,0.433071
6.42604,0.425197
6.44375,0.433071
6.46042,0.440945
6.57708,0.456693
6.58229,0.448819
6.58854,0.464567
6.60625,0.472441
6.61146,0.464567
6.61771,0.472441
6.70521,0.480315
6.71042,0.472441
6.71667,0.480315
6.72813,0.472441
6.73333,0.480315
6.74479,0.488189
6.78646,0.496063
6.79167,0.488189
6.79792,0.503937
6.83854,0.511811
6.84375,0.503937
6.85,0.511811
6.85521,0.503937
6.86146,0.511811
6.86771,0.503937
6.87292,0.519685
6.925,0.527559
6.93125,0.519685
6.93646,0.535433
6.94271,0.527559
6.95417,0.535433
7.01771,0.543307
7.02396,0.535433
7.03021,0.543307
7.03542,0.551181
7.07083,0.559055
7.07604,0.566929
7.11146,0.574803
7.12292,0.582677
7.13958,0.590551
7.16875,0.598425
7.20937,0.606299
7.21563,0.598425
7.22708,0.606299
7.23333,0.598425
7.23854,0.606299
7.25,0.598425
7.25625,0.614173
7.29688,0.622047
7.30208,0.629921
7.3375,0.645669
7.34896,0.653543
7.36042,0.661417
7.37812,0.669291
7.38438,0.677165
7.39583,0.685039
7.40104,0.692913
7.4125,0.700787
7.41875,0.708661
7.42396,0.716535
7.43021,0.724409
7.44792,0.732283
7.45312,0.740157
7.47708,0.748031
7.48229,0.755906
7.51146,0.771654
7.53437,0.779528
7.54063,0.787402
7.55208,0.795276
7.56354,0.80315
7.57604,0.811024
7.58125,0.818898
7.5875,0.826772
7.59271,0.834646
7.60417,0.84252
7.61042,0.850394
7.61562,0.858268
7.62188,0.866142
7.63333,0.874016
7.63958,0.88189
7.65104,0.889764
7.65625,0.897638
7.66875,0.905512
7.67396,0.913386
7.68542,0.92126
7.69688,0.929134
7.70937,0.937008
7.72083,0.944882
7.7375,0.952756
7.75,0.968504
7.75521,0.976378
7.76667,0.984252
7.77292,0.992126
7.79063,1
8.16771,0.0393701
8.17292,0
