Position,Expression
3.93438,0.0787402
3.93958,0.149606
3.95729,0.15748
3.96354,0.165354
3.96875,0.173228
3.98021,0.188976
4.00417,0.212598
4.01562,0.220472
4.03229,0.23622
4.03854,0.228346
4.04479,0.23622
4.06146,0.244094
4.06771,0.23622
4.08542,0.244094
4.09687,0.23622
4.10208,0.244094
4.11354,0.251969
4.11979,0.23622
4.18958,0.220472
4.19583,0.23622
4.20104,0.228346
4.20729,0.220472
4.30521,0.204724
4.31146,0.212598
4.32917,0.204724
4.39271,0.188976
4.57812,0.19685
4.60729,0.204724
4.75833,0.212598
4.76458,0.204724
4.95625,0.212598
4.97292,0.220472
5.0375,0.228346
5.06042,0.23622
5.06562,0.228346
5.07188,0.23622
5.11875,0.244094
5.12396,0.23622
5.13021,0.244094
5.14792,0.251969
5.15313,0.244094
5.15937,0.251969
5.1875,0.267717
5.19375,0.259843
5.2,0.267717
5.24583,0.275591
5.25208,0.283465
5.30417,0.291339
5.30938,0.283465
5.32708,0.291339
5.33333,0.299213
5.37396,0.307087
5.38542,0.314961
5.39167,0.299213
5.39687,0.314961
5.46042,0.322835
5.46667,0.330709
5.525,0.338583
5.53021,0.330709
5.53646,0.338583
5.54167,0.330709
5.54792,0.338583
5.55417,0.346457
5.58854,0.338583
5.59479,0.346457
5.67604,0.354331
5.68125,0.346457
5.6875,0.362205
5.76875,0.370079
5.78021,0.377953
5.88438,0.393701
5.89062,0.385827
5.89583,0.393701
5.94271,0.401575
5.94792,0.393701
5.95417,0.409449
6.00104,0.417323
6.00625,0.425197
6.05312,0.433071
6.06458,0.440945
6.11146,0.448819
6.11667,0.464567
6.12292,0.472441
6.15729,0.480315
6.16875,0.472441
6.18021,0.480315
6.18646,0.488189
6.19271,0.480315
6.19792,0.488189
6.23854,0.496063
6.24479,0.488189
6.25625,0.496063
6.26146,0.503937
6.26771,0.496063
6.27396,0.503937
6.29688,0.511811
6.30208,0.519685
6.30833,0.511811
6.31458,0.519685
6.36667,0.535433
6.37188,0.527559
6.37812,0.535433
6.425,0.543307
6.43021,0.535433
6.43646,0.551181
6.47708,0.559055
6.48229,0.551181
6.49375,0.559055
6.51146,0.566929
6.56979,0.574803
6.58125,0.582677
6.61562,0.598425
6.67396,0.614173
6.68542,0.606299
6.69167,0.614173
6.72083,0.622047
6.73229,0.629921
6.77292,0.637795
6.77813,0.645669
6.80208,0.653543
6.80729,0.661417
6.85417,0.669291
6.85938,0.677165
6.90104,0.685039
6.9125,0.692913
6.92917,0.700787
6.93542,0.692913
6.94062,0.700787
6.94688,0.708661
6.96458,0.716535
6.96979,0.724409
6.99375,0.732283
7.00521,0.740157
7.02813,0.748031
7.03437,0.755906
7.05729,0.771654
7.08021,0.779528
7.08646,0.787402
7.11562,0.80315
7.14375,0.811024
7.15,0.818898
7.17292,0.826772
7.17917,0.834646
7.19062,0.84252
7.19688,0.850394
7.20833,0.858268
7.21979,0.866142
7.2375,0.874016
7.24271,0.88189
7.25521,0.889764
7.26042,0.897638
7.27813,0.905512
7.28333,0.913386
7.30104,0.929134
7.31875,0.937008
7.32396,0.944882
7.34792,0.952756
7.35313,0.968504
7.37083,0.976378
7.37604,0.984252
7.38229,0.992126
7.39375,1
7.86458,0.133858
7.86979,0
