Position,Expression
3.875,0.0314961
3.88125,0.0393701
3.88646,0.0551181
3.89271,0.0629921
3.89792,0.0708661
3.91042,0.0787402
3.91562,0.0944882
3.93333,0.102362
3.94479,0.110236
3.95104,0.11811
3.95625,0.125984
3.96771,0.133858
3.97396,0.141732
4.00312,0.149606
4.01458,0.15748
4.05521,0.165354
4.06042,0.15748
4.06667,0.165354
4.07812,0.173228
4.125,0.181102
4.13021,0.173228
4.13646,0.188976
4.25312,0.181102
4.26979,0.188976
4.27604,0.181102
4.28125,0.173228
4.2875,0.188976
4.29896,0.181102
4.31667,0.173228
4.32188,0.188976
4.33333,0.173228
4.33958,0.181102
4.34583,0.188976
4.3625,0.181102
4.36875,0.188976
4.37396,0.173228
4.38021,0.181102
4.38646,0.188976
4.39167,0.181102
4.39792,0.188976
4.40313,0.173228
4.40937,0.188976
4.41563,0.173228
4.42083,0.181102
4.42708,0.188976
4.43854,0.181102
4.44375,0.188976
4.64167,0.204724
4.64687,0.19685
4.65937,0.204724
4.72813,0.212598
4.73438,0.204724
4.75208,0.212598
4.78646,0.220472
4.87396,0.228346
4.87917,0.220472
4.89062,0.228346
4.90833,0.23622
5.04792,0.244094
5.05938,0.251969
5.14062,0.259843
5.14687,0.251969
5.16354,0.259843
5.16979,0.251969
5.18125,0.259843
5.19271,0.251969
5.19896,0.259843
5.22187,0.267717
5.22813,0.259843
5.23333,0.251969
5.23958,0.267717
5.39062,0.275591
5.39583,0.267717
5.40833,0.275591
5.41354,0.283465
5.425,0.275591
5.44271,0.283465
5.51771,0.299213
5.52396,0.291339
5.52917,0.299213
5.63438,0.307087
5.63958,0.299213
5.65208,0.307087
5.65729,0.314961
5.66354,0.299213
5.66875,0.314961
5.75,0.322835
5.76771,0.330709
5.77396,0.322835
5.77917,0.330709
5.78542,0.322835
5.79063,0.330709
5.88958,0.338583
5.90729,0.346457
6.04688,0.354331
6.05833,0.346457
6.06354,0.362205
6.13958,0.370079
6.14479,0.377953
6.20937,0.385827
6.21458,0.393701
6.22083,0.385827
6.23229,0.393701
6.30208,0.401575
6.31354,0.409449
6.37188,0.417323
6.38854,0.425197
6.44062,0.433071
6.45833,0.440945
6.51667,0.456693
6.52187,0.464567
6.53437,0.472441
6.55729,0.480315
6.56875,0.488189
6.60313,0.496063
6.60938,0.503937
6.63854,0.511811
6.65625,0.519685
6.68542,0.527559
6.69062,0.535433
6.73125,0.543307
6.74271,0.551181
6.77813,0.566929
6.80729,0.574803
6.8125,0.582677
6.84792,0.590551
6.85313,0.598425
6.87604,0.606299
6.88229,0.614173
6.91667,0.622047
6.92292,0.629921
6.95729,0.637795
6.96354,0.645669
6.99792,0.653543
7.00417,0.661417
7.02187,0.669291
7.02708,0.677165
7.04479,0.685039
7.05104,0.692913
7.07396,0.700787
7.08542,0.708661
7.09687,0.724409
7.11979,0.732283
7.12604,0.724409
7.13229,0.740157
7.15521,0.748031
7.16042,0.755906
7.18438,0.76378
7.19583,0.771654
7.225,0.787402
7.23021,0.779528
7.23646,0.787402
7.27083,0.795276
7.27708,0.80315
7.31146,0.818898
7.31771,0.811024
7.32292,0.818898
7.35833,0.826772
7.36354,0.834646
7.3875,0.84252
7.39271,0.850394
7.42188,0.858268
7.43333,0.866142
7.45729,0.874016
7.46875,0.88189
7.49167,0.897638
7.49792,0.889764
7.50312,0.897638
7.54375,0.905512
7.55,0.913386
7.56771,0.92126
7.57292,0.929134
7.59063,0.937008
7.59687,0.944882
7.61979,0.952756
7.625,0.96063
7.63125,0.968504
7.63646,0.976378
7.65417,0.984252
7.66042,0.992126
7.67812,1
8.29896,0.96063
8.30417,0.897638
8.31042,0.850394
8.31667,0.787402
8.32188,0.740157
8.32812,0.677165
8.33333,0.614173
8.33958,0.535433
8.34479,0.338583
8.35104,0.314961
8.35625,0.173228
8.3625,0.0629921
8.36875,0
