Position,Expression
3.98438,0.0708661
3.99063,0.0944882
4.00833,0.102362
4.01354,0.110236
4.04896,0.125984
4.08958,0.133858
4.09479,0.141732
4.19896,0.149606
4.23438,0.15748
4.28125,0.165354
4.28646,0.15748
4.29271,0.173228
4.32188,0.181102
4.33333,0.188976
4.3625,0.204724
4.40313,0.212598
4.40833,0.220472
4.55312,0.228346
4.55938,0.220472
4.56562,0.23622
4.72813,0.244094
4.73958,0.251969
4.74479,0.244094
4.75104,0.251969
4.7625,0.244094
4.76875,0.251969
4.83229,0.259843
4.8375,0.251969
4.84375,0.259843
4.85,0.251969
4.86146,0.259843
4.86771,0.267717
4.97708,0.275591
4.99479,0.283465
5.12812,0.291339
5.14583,0.299213
5.34271,0.307087
5.35521,0.299213
5.36042,0.314961
5.36667,0.307087
5.37188,0.314961
5.54063,0.322835
5.54583,0.314961
5.56354,0.322835
5.58646,0.330709
5.59271,0.322835
5.61042,0.330709
5.62708,0.322835
5.63333,0.330709
5.63958,0.314961
5.64479,0.322835
5.65729,0.330709
5.76146,0.338583
5.77813,0.330709
5.86562,0.338583
5.87188,0.330709
5.87708,0.338583
5.89479,0.346457
5.9,0.330709
5.90625,0.346457
6.03437,0.354331
6.04583,0.362205
6.05729,0.354331
6.0625,0.362205
6.08021,0.346457
6.08646,0.362205
6.20208,0.370079
6.21354,0.362205
6.225,0.370079
6.24271,0.377953
6.28333,0.385827
6.28958,0.377953
6.29479,0.393701
6.30104,0.377953
6.3125,0.385827
6.32396,0.393701
6.41146,0.401575
6.41667,0.393701
6.43438,0.401575
6.44062,0.409449
6.52187,0.417323
6.52708,0.409449
6.53333,0.417323
6.54479,0.425197
6.65521,0.433071
6.66042,0.425197
6.66667,0.440945
6.71875,0.456693
6.73021,0.472441
6.75938,0.480315
6.76562,0.488189
6.79479,0.496063
6.8,0.503937
6.84687,0.511811
6.85208,0.519685
6.88125,0.527559
6.8875,0.519685
6.89271,0.527559
6.89896,0.535433
6.93333,0.543307
6.93958,0.551181
6.98021,0.559055
6.98646,0.551181
6.99167,0.559055
6.99792,0.566929
7.05,0.574803
7.06667,0.582677
7.10833,0.590551
7.125,0.598425
7.13125,0.590551
7.13646,0.598425
7.17708,0.606299
7.18333,0.598425
7.18958,0.606299
7.19479,0.598425
7.20104,0.606299
7.21771,0.614173
7.25833,0.622047
7.27604,0.629921
7.32292,0.637795
7.32812,0.645669
7.33437,0.637795
7.33958,0.645669
7.36875,0.653543
7.375,0.661417
7.39792,0.669291
7.40937,0.677165
7.43854,0.692913
7.4625,0.700787
7.46771,0.708661
7.48542,0.716535
7.49062,0.724409
7.51458,0.732283
7.52604,0.740157
7.54896,0.748031
7.56042,0.755906
7.57188,0.76378
7.57812,0.771654
7.58958,0.779528
7.59583,0.787402
7.60729,0.795276
7.61875,0.80315
7.625,0.811024
7.63021,0.818898
7.64167,0.826772
7.64792,0.834646
7.65313,0.850394
7.66458,0.858268
7.67083,0.874016
7.67708,0.88189
7.68229,0.897638
7.68854,0.905512
7.69375,0.913386
7.7,0.929134
7.70521,0.937008
7.71146,0.952756
7.71771,0.968504
7.72292,0.976378
7.72917,0.992126
7.73438,1
8.19896,0.944882
8.20521,0.897638
8.21042,0.834646
8.21667,0.771654
8.22188,0.669291
8.22813,0.448819
8.23438,0.00787402
8.23958,0
