Position,Expression
4.20729,0.00787402
4.2125,0.015748
4.23646,0.023622
4.24167,0.0314961
4.26562,0.0472441
4.28229,0.0551181
4.28854,0.0629921
4.31146,0.0787402
4.32917,0.0866142
4.33437,0.0944882
4.35833,0.102362
4.36979,0.110236
4.38125,0.11811
4.39896,0.125984
4.41563,0.133858
4.43333,0.141732
4.51458,0.149606
4.52083,0.141732
4.53229,0.149606
4.5375,0.141732
4.55521,0.149606
4.56146,0.141732
4.67708,0.133858
4.68333,0.125984
4.82812,0.11811
4.83958,0.125984
4.84583,0.110236
4.92708,0.102362
4.94479,0.0944882
4.98438,0.102362
4.99062,0.0944882
5.31562,0.0787402
5.32188,0.0866142
5.34479,0.0787402
5.35104,0.0866142
5.39687,0.0787402
5.44375,0.0866142
5.44896,0.0787402
5.46146,0.0866142
5.47292,0.0787402
5.50208,0.0866142
5.50729,0.0787402
5.51354,0.0866142
5.51875,0.0787402
5.53021,0.0866142
5.55938,0.0787402
5.66979,0.0866142
5.67604,0.0787402
5.69271,0.0866142
5.70521,0.0944882
5.78646,0.110236
5.90208,0.11811
5.90833,0.125984
5.97813,0.133858
5.98333,0.141732
6.05312,0.149606
6.07083,0.141732
6.07604,0.15748
6.08229,0.141732
6.0875,0.15748
6.09375,0.141732
6.09896,0.15748
6.10521,0.149606
6.11667,0.15748
6.175,0.165354
6.18125,0.15748
6.18646,0.165354
6.19271,0.15748
6.20417,0.165354
6.20937,0.15748
6.21563,0.165354
6.23333,0.173228
6.23854,0.165354
6.24479,0.173228
6.25625,0.165354
6.2625,0.173228
6.43021,0.181102
6.46563,0.188976
6.51771,0.19685
6.53542,0.188976
6.54063,0.204724
6.62188,0.212598
6.62812,0.204724
6.63333,0.220472
6.66875,0.228346
6.67396,0.220472
6.69167,0.228346
6.70312,0.220472
6.70937,0.23622
6.77917,0.244094
6.81354,0.251969
6.86562,0.259843
6.87708,0.251969
6.88333,0.267717
7.02292,0.275591
7.02813,0.267717
7.03437,0.275591
7.03958,0.267717
7.04583,0.275591
7.05104,0.267717
7.05729,0.283465
7.08646,0.275591
7.09167,0.283465
7.17917,0.291339
7.19062,0.299213
7.19688,0.283465
7.20208,0.291339
7.20833,0.299213
7.24271,0.307087
7.25521,0.314961
7.35938,0.322835
7.37083,0.330709
7.39375,0.338583
7.4,0.346457
7.42292,0.354331
7.42917,0.362205
7.45833,0.377953
7.48646,0.385827
7.49271,0.393701
7.52708,0.401575
7.53333,0.409449
7.55625,0.425197
7.57396,0.433071
7.58021,0.440945
7.60313,0.456693
7.60938,0.472441
7.61458,0.480315
7.62083,0.488189
7.6375,0.496063
7.64375,0.503937
7.65521,0.511811
7.66146,0.519685
7.67292,0.527559
7.67812,0.535433
7.68438,0.543307
7.69583,0.551181
7.71354,0.566929
7.73021,0.582677
7.74167,0.590551
7.74792,0.598425
7.75938,0.606299
7.76562,0.614173
7.77708,0.622047
7.78333,0.629921
7.8,0.637795
7.80625,0.645669
7.82396,0.661417
7.84063,0.669291
7.84687,0.677165
7.85417,0.685039
7.85833,0.700787
7.86979,0.724409
7.87604,0.732283
7.88125,0.748031
7.8875,0.76378
7.89375,0.779528
7.89896,0.795276
7.90521,0.818898
7.91042,0.84252
7.91667,0.858268
7.92188,0.88189
7.92812,0.905512
7.93438,0.92126
7.93958,0.952756
7.94583,0.984252
7.95104,1
8.09688,0.976378
8.10208,0.929134
8.10833,0.88189
8.11354,0.834646
8.11979,0.787402
8.125,0.740157
8.13125,0.677165
8.1375,0.566929
8.14271,0.0314961
8.14896,0
