Position,Expression
3.95,0.00787402
3.95521,0.015748
3.96146,0.023622
3.96667,0.0314961
3.97812,0.0472441
3.98958,0.0551181
4.00208,0.0629921
4.01354,0.0708661
4.01875,0.0787402
4.03646,0.0866142
4.04271,0.0944882
4.05938,0.102362
4.06562,0.110236
4.08333,0.11811
4.08854,0.110236
4.09479,0.125984
4.12396,0.133858
4.12917,0.141732
4.15833,0.149606
4.16458,0.15748
4.28021,0.149606
4.28646,0.15748
4.30938,0.149606
4.31458,0.15748
4.46042,0.149606
4.47187,0.141732
4.47813,0.149606
4.48333,0.141732
4.55312,0.133858
4.56458,0.125984
4.57188,0.141732
4.57604,0.125984
4.6,0.133858
4.61667,0.125984
4.62292,0.133858
4.64062,0.141732
4.73333,0.149606
4.73854,0.141732
4.74479,0.149606
4.7625,0.15748
4.85521,0.141732
4.86042,0.15748
4.88438,0.149606
4.88958,0.15748
4.89583,0.141732
4.90104,0.149606
4.90729,0.141732
4.97083,0.149606
4.97708,0.141732
4.98333,0.149606
5,0.15748
5.01146,0.149606
5.04063,0.15748
5.09896,0.149606
5.10521,0.15748
5.11042,0.149606
5.11667,0.15748
5.12188,0.149606
5.14479,0.141732
5.17396,0.149606
5.19167,0.141732
5.25,0.149606
5.26146,0.141732
5.27292,0.149606
5.28437,0.141732
5.29063,0.149606
5.30833,0.15748
5.325,0.149606
5.33125,0.141732
5.34271,0.149606
5.34896,0.141732
5.38958,0.149606
5.42396,0.15748
5.49375,0.149606
5.51146,0.141732
5.53958,0.149606
5.55208,0.141732
5.55729,0.149606
5.575,0.15748
5.58021,0.149606
5.60938,0.15748
5.79583,0.165354
5.80104,0.15748
5.825,0.165354
5.83646,0.15748
5.94062,0.165354
5.95833,0.173228
6.26562,0.181102
6.27708,0.188976
6.41042,0.19685
6.43958,0.204724
6.44583,0.19685
6.45729,0.204724
6.48646,0.212598
6.49167,0.204724
6.50417,0.212598
6.51562,0.220472
6.55,0.228346
6.55625,0.23622
6.60208,0.244094
6.61458,0.251969
6.65521,0.259843
6.66042,0.251969
6.66667,0.267717
6.70104,0.275591
6.7125,0.283465
6.73646,0.291339
6.74167,0.283465
6.74792,0.299213
6.78229,0.307087
6.78854,0.314961
6.84583,0.322835
6.86354,0.330709
6.89896,0.338583
6.91042,0.346457
6.93333,0.354331
6.94062,0.362205
6.99688,0.370079
7.00312,0.362205
7.00833,0.370079
7.01458,0.377953
7.04375,0.385827
7.04896,0.377953
7.05521,0.385827
7.06042,0.393701
7.08958,0.401575
7.09583,0.409449
7.14271,0.417323
7.14792,0.409449
7.15417,0.425197
7.21771,0.433071
7.22917,0.440945
7.26458,0.448819
7.26979,0.464567
7.28125,0.472441
7.31042,0.480315
7.31667,0.488189
7.35729,0.503937
7.39792,0.511811
7.40937,0.519685
7.47917,0.527559
7.48438,0.535433
7.53125,0.543307
7.54271,0.551181
7.56042,0.559055
7.57188,0.566929
7.58333,0.574803
7.58958,0.582677
7.60104,0.590551
7.6125,0.598425
7.63021,0.606299
7.63542,0.614173
7.65937,0.622047
7.66458,0.629921
7.68229,0.637795
7.6875,0.645669
7.70521,0.653543
7.71146,0.661417
7.72917,0.669291
7.73438,0.677165
7.74583,0.685039
7.75208,0.692913
7.76354,0.700787
7.76875,0.708661
7.775,0.716535
7.78125,0.724409
7.78646,0.732283
7.79271,0.740157
7.80417,0.748031
7.80938,0.755906
7.82188,0.771654
7.83333,0.779528
7.84479,0.787402
7.86771,0.795276
7.87396,0.80315
7.90313,0.811024
7.90833,0.818898
7.93229,0.826772
7.9375,0.834646
7.95521,0.850394
7.96042,0.858268
7.96667,0.866142
7.97292,0.874016
7.97813,0.88189
7.98438,0.889764
7.98958,0.905512
7.99583,0.92126
8.00104,0.937008
8.00729,0.952756
8.01354,0.968504
8.01875,1
8.28542,0.992126
8.29167,0.929134
8.29792,0.897638
8.30312,0.850394
8.30937,0.80315
8.31458,0.755906
8.32083,0.692913
8.32604,0.645669
8.33229,0.598425
8.33854,0.551181
8.34375,0.503937
8.35,0.440945
8.35521,0.393701
8.36146,0.330709
8.36667,0.283465
8.37292,0.23622
8.37917,0.173228
8.38438,0.0866142
8.39062,0
